aluminium;ammonium;boron;chloride;coli-like-bacteria-colilert;coli-like-bacteria;colony-count-at-22-c;color-pt-co-unit;color-pt/co-scale;electrical-conductivity;enterococci;escherichia-coli-colilert;escherichia-coli;fluoride;iron;manganese;nitrate;nitrite;odour-dilution-level;oxidability;smell-ball-units;sodium;sulphate;taste-ball-units;taste-dilution-degree;turbidity-ntu;ph ;compliance
5.0;0.34;0.2;23.0;0.0;0.0;5.0;5.0;13.9;349.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;1.0;1.3;0.0;11.4;10.0;0.0;1.0;0.5;7.84;0
5.0;0.05;0.2;23.0;0.0;0.0;3.0;5.0;5.9;962.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;2.5;7.44;0
5.0;0.05;0.2;23.0;0.0;0.0;5.0;5.0;0.0;555.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;0.8;0.0;34.8;2.9;0.0;1.0;1.0;7.3;0
5.0;0.05;3.4;135.0;0.0;0.0;173.0;5.0;2.0;807.0;0.0;0.0;0.0;0.66;37.0;28.0;0.5;0.013;2.0;1.2;0.0;46.8;26.0;0.0;2.0;2.4;8.0;1
5.0;0.05;0.2;23.0;0.0;0.0;6.0;2.0;2.1;392.0;0.0;0.0;0.0;1.0;80.0;10.0;1.0;0.008;1.0;1.5;0.0;34.8;10.0;0.0;1.0;0.18;7.5;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;325.0;0.0;0.0;0.0;0.67;21.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.7;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;620.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.2;0
5.0;0.05;0.2;23.0;0.0;0.0;33.0;5.0;0.0;301.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.3;0
10.0;0.4;0.1;48.0;0.0;0.0;3.0;10.0;0.0;866.0;0.0;0.0;0.0;0.3;41.0;18.0;1.0;0.07;1.0;2.6;0.0;26.0;38.0;0.0;1.0;1.0;7.9;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;9.1;654.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.5;7.15;0
5.0;0.09;0.2;23.0;0.0;0.0;5.0;5.0;7.0;942.0;0.0;0.0;0.0;0.67;97.8;52.1;1.0;0.008;8.0;1.3;0.0;34.8;10.0;0.0;5.0;0.76;7.86;0
5.0;0.05;0.2;23.0;0.0;0.0;168.0;5.0;5.0;551.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;4.0;1.3;0.0;34.8;10.0;0.0;4.0;1.0;8.1;0
5.0;0.05;0.2;23.0;0.0;0.0;12.0;5.0;0.0;580.0;0.0;0.0;0.0;0.67;22.0;21.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.4;0
5.0;0.05;0.2;23.0;0.0;0.0;54.0;5.0;0.0;495.0;0.0;0.0;0.0;0.67;64.0;62.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.4;1
5.0;0.05;0.2;23.0;2.0;0.0;14.0;5.0;7.0;652.0;0.0;0.0;0.0;0.67;386.0;10.0;1.0;0.008;2.0;1.3;0.0;34.8;10.0;0.0;2.0;2.8;8.0;1
36.0;0.06;0.3;6.2;0.0;0.0;5.0;5.0;0.0;412.0;0.0;0.0;0.0;1.5;86.0;10.0;1.0;0.012;1.0;1.1;0.0;27.0;9.2;0.0;1.0;2.0;7.5;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;325.0;0.0;0.0;0.0;0.67;20.0;169.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.4;1
5.0;0.35;0.2;23.0;0.0;0.0;46.0;7.3;5.0;607.0;0.0;0.0;0.0;0.67;290.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;3.1;7.8;1
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;497.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.2;0
5.0;0.18;0.2;23.0;0.0;0.0;0.0;5.0;4.0;518.0;0.0;0.0;0.0;0.67;470.0;10.0;1.0;0.008;2.0;1.3;0.0;34.8;10.0;0.0;2.0;1.0;7.4;1
5.0;0.05;0.2;23.0;0.0;0.0;8.0;2.0;2.1;605.0;0.0;0.0;0.0;1.1;150.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.18;7.6;0
0.0356;0.09;0.104;186.8;0.0;0.0;53.0;5.0;5.0;950.0;0.0;0.0;0.0;0.52;180.0;20.0;1.2;0.004;4.0;1.1;1.0;64.6;3.3;0.0;4.0;1.74;7.8;0
5.0;0.06;0.2;23.0;0.0;0.0;9.0;5.7;2.1;424.0;0.0;0.0;0.0;0.67;61.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.2;7.7;0
20.0;0.314;0.25;106.0;0.0;0.0;54.0;5.0;5.0;1603.0;0.0;0.0;0.0;0.67;20.0;16.0;0.1;0.007;1.0;1.3;0.0;200.0;8.0;0.0;1.0;0.5;8.3;0
5.0;0.5;0.2;23.0;0.0;0.0;0.0;5.0;2.1;535.0;0.0;0.0;0.0;0.67;116.0;10.0;1.2;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;8.06;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;278.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.5;0
5.0;0.08;0.2;23.0;0.0;0.0;0.0;5.0;6.0;468.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.5;7.82;0
5.0;0.06;0.2;23.0;0.0;0.0;0.0;5.0;2.0;454.0;0.0;0.0;0.0;0.67;34.0;10.0;1.0;0.008;4.0;1.3;0.0;34.8;10.0;0.0;4.0;1.0;7.9;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;3.2;708.0;0.0;0.0;0.0;0.67;170.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.66;7.7;0
46.3;0.05;1.0;36.0;0.0;0.0;6.0;5.0;3.0;424.0;0.0;0.0;0.0;0.15;73.0;5.0;0.5;0.01;8.0;3.2;0.0;10.9;19.0;0.0;8.0;1.0;7.4;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;515.0;0.0;0.0;0.0;0.67;82.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.6;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;462.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.6;0
5.0;0.52;0.2;23.0;0.0;0.0;300.0;5.0;10.0;703.0;0.0;0.0;0.0;0.67;300.0;1270.0;1.0;0.008;2.0;5.7;0.0;62.3;3.0;0.0;1.0;1.0;7.3;1
5.0;0.05;0.2;23.0;0.0;0.0;11.0;5.0;3.0;508.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;2.0;1.3;0.0;34.8;10.0;0.0;2.0;1.0;7.6;0
5.0;0.05;0.2;23.0;1.0;0.0;83.0;5.0;7.0;543.0;0.0;0.0;0.0;0.67;120.0;10.0;1.0;0.008;2.0;3.2;0.0;6.5;38.0;0.0;1.0;1.0;7.2;1
5.0;0.34;0.2;23.0;0.0;0.0;42.0;5.0;115.0;268.0;0.0;0.0;0.0;0.67;2337.0;1354.0;1.0;0.008;1.0;5.7;0.0;34.8;10.0;0.0;1.0;1.95;7.16;1
5.0;0.07;0.2;23.0;0.0;0.0;2.0;1.5;2.1;457.0;0.0;0.0;0.0;0.67;112.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.5;7.7;0
5.0;0.05;0.2;23.0;0.0;0.0;88.0;5.0;0.0;371.0;0.0;0.0;0.0;0.67;20.0;13.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.3;0
5.0;0.05;0.2;23.0;0.0;0.0;5.0;5.0;25.0;439.0;0.0;0.0;0.0;0.2;76.0;34.0;1.0;0.002;4.0;1.3;0.0;34.8;10.0;0.0;4.0;1.0;8.0;0
5.0;0.28;0.055;217.0;0.0;0.0;10.0;5.0;5.0;930.0;0.0;0.0;0.0;0.18;430.0;67.4;0.51;0.023;2.0;1.6;0.0;71.6;10.0;0.0;2.0;1.0;7.9;1
5.0;0.05;0.2;23.0;0.0;0.0;7.0;2.2;2.1;610.0;0.0;0.0;0.0;0.67;80.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.2;7.7;0
5.0;0.05;0.115;106.0;0.0;0.0;300.0;5.0;15.0;590.0;0.0;0.0;0.0;0.64;100.0;2.0;0.77;0.01;4.0;0.8;0.0;49.9;22.0;0.0;4.0;1.0;7.9;0
5.0;0.05;0.2;23.0;0.0;0.0;8.0;5.0;0.0;170.0;0.0;0.0;0.0;0.67;301.0;29.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;3.5;7.4;1
5.0;0.05;0.2;23.0;0.0;0.0;5.0;0.0;2.1;588.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;1.0;1.3;1.0;34.8;10.0;1.0;1.0;18.0;7.45;0
5.0;0.27;0.2;23.0;0.0;0.0;0.0;5.0;0.0;321.0;0.0;0.0;0.0;0.67;843.0;31.0;1.0;0.008;1.0;1.7;0.0;19.0;1.9;0.0;1.0;3.6;7.3;1
5.0;0.05;0.2;23.0;0.0;0.0;36.0;5.0;0.0;682.0;0.0;0.0;0.0;0.67;33.0;10.0;43.0;0.002;1.0;1.3;0.0;5.3;30.0;0.0;1.0;1.0;7.3;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;587.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.6;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;384.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.6;0
5.0;0.08;0.016;73.0;0.0;0.0;300.0;5.0;13.1;966.0;0.0;0.0;0.0;0.39;57.5;30.0;1.0;0.006;2.0;1.79;0.0;4.7;16.2;0.0;2.0;1.43;8.26;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;475.0;0.0;0.0;0.0;0.67;20.0;21.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.6;0
1.0;0.14;0.0891;8.2;0.0;0.0;1.0;5.0;5.0;507.0;0.0;0.0;0.0;0.75;53.0;10.7;0.2;0.055;1.0;1.4;1.0;18.6;16.0;1.0;1.0;0.5;7.46;0
10.0;0.05;0.4;4.3;0.0;0.0;0.0;5.0;0.0;541.0;0.0;0.0;0.0;0.9;20.0;10.0;1.0;0.002;1.0;1.0;0.0;14.0;4.0;0.0;1.0;1.0;7.4;0
5.0;0.05;0.2;23.0;0.0;0.0;19.0;5.0;0.0;454.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.2;0.0;9.5;26.0;0.0;1.0;1.0;7.5;0
5.0;0.05;0.2;23.0;0.0;0.0;14.0;1.5;2.1;252.0;0.0;0.0;0.0;1.42;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.2;7.9;0
5.0;0.05;0.2;23.0;0.0;0.0;92.0;5.0;10.0;855.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.1;0
10.0;0.14;0.2;117.0;0.0;0.0;60.0;5.0;0.0;720.0;0.0;0.0;0.0;0.5;197.0;36.0;1.0;0.003;1.0;1.5;0.0;84.0;1.0;0.0;1.0;3.4;8.0;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;565.0;0.0;0.0;0.0;0.67;151.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.3;0
5.0;0.97;0.2;23.0;0.0;0.0;300.0;5.0;16.0;481.0;0.0;0.0;0.0;0.67;200.0;10.0;1.0;0.025;1.0;1.3;2.0;34.8;10.0;2.0;1.0;0.5;8.01;1
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;3.0;943.0;0.0;0.0;0.0;0.67;20.0;5.0;1.0;0.008;1.0;1.5;0.0;104.4;66.0;0.0;1.0;1.0;7.5;0
10.0;0.05;0.1;19.0;0.0;0.0;218.0;5.0;0.0;722.0;0.0;0.0;0.0;0.6;20.0;13.0;13.0;0.05;1.0;1.7;0.0;15.0;68.0;0.0;1.0;1.0;7.37;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;580.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.5;0
10.0;0.06;0.1;31.0;0.0;0.0;14.0;5.0;0.0;751.0;0.0;0.0;0.0;0.3;100.0;12.0;1.6;0.01;1.0;1.3;0.0;17.0;51.0;0.0;1.0;1.0;7.5;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;6.1;820.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.65;8.21;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;517.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.3;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;330.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.2;0
5.0;0.05;0.816;23.0;0.0;0.0;82.0;5.0;3.0;449.0;0.0;0.0;0.0;1.04;44.0;10.0;1.0;0.008;1.0;1.3;1.0;34.8;10.0;1.0;1.0;0.5;7.37;0
10.0;0.13;5.0;48.0;1.0;0.0;34.0;5.0;6.0;423.0;0.0;0.0;0.0;0.67;150.0;19.4;0.5;0.01;1.0;1.2;0.0;29.2;31.0;0.0;1.0;1.0;8.0;1
0.002;0.08;0.333;21.4;0.0;0.0;4.0;5.0;8.1;567.0;0.0;0.0;0.0;0.68;16.0;30.0;0.01;0.01;2.0;1.04;0.0;128.7;6.5;0.0;2.0;0.73;8.2;0
5.0;0.05;0.2;23.0;0.0;0.0;4.0;5.0;0.0;658.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.1;0
5.0;0.03;0.2;23.0;0.0;0.0;5.0;5.0;2.1;517.0;0.0;0.0;0.0;0.67;32.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.3;7.1;0
5.0;0.07;0.2;2.5;0.0;0.0;75.0;5.0;0.0;488.0;0.0;0.0;0.0;0.67;284.0;39.0;1.0;0.002;1.0;2.5;0.0;117.0;2.2;0.0;1.0;1.0;7.5;1
5.0;0.08;0.418;18.0;0.0;0.0;3.0;5.0;7.0;717.0;0.0;0.0;0.0;0.47;10.0;3.2;0.5;0.01;2.0;1.6;0.0;35.2;28.0;0.0;2.0;1.0;7.5;0
5.0;0.05;0.2;23.0;0.0;0.0;24.0;7.3;2.1;491.0;0.0;0.0;0.0;0.67;35.0;20.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.2;7.8;0
5.0;0.05;0.2;23.0;0.0;0.0;4.0;5.0;2.0;323.0;0.0;0.0;0.0;0.67;64.0;10.0;1.0;0.008;2.0;1.3;0.0;34.8;10.0;0.0;2.0;1.0;7.9;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;505.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.5;0
5.0;0.05;0.2;23.0;0.0;0.0;5.0;5.0;0.0;369.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.7;0
5.0;0.08;0.2;23.0;0.0;0.0;5.0;5.0;6.4;576.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.5;7.39;0
20.0;0.27;0.16;33.0;0.0;0.0;36.0;5.0;2.1;591.0;0.0;0.0;0.0;0.67;40.0;8.8;1.5;0.007;1.0;1.4;1.0;590.0;5.0;0.0;1.0;0.88;8.1;1
5.0;0.05;0.2;23.0;0.0;0.0;3.0;5.0;3.0;526.0;0.0;0.0;0.0;1.5;42.0;10.0;1.0;0.003;1.0;1.3;1.0;34.8;10.0;1.0;1.0;0.5;7.69;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;2.1;413.0;0.0;0.0;0.0;0.67;52.0;0.5;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.8;0
5.0;0.05;0.1;23.0;0.0;0.0;0.0;5.0;0.0;736.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.002;1.0;1.5;0.0;201.0;31.0;0.0;1.0;1.0;7.4;0
5.0;0.24;0.2;161.0;0.0;0.0;3.0;5.0;4.0;795.0;0.0;0.0;0.0;0.96;86.0;18.0;0.89;0.01;2.0;1.6;0.0;52.8;17.0;0.0;1.0;1.4;8.1;0
5.0;0.14;0.2;23.0;0.0;0.0;1.0;2.5;2.1;528.0;0.0;0.0;0.0;0.67;57.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.2;7.6;0
5.0;0.05;0.2;23.0;0.0;0.0;10.0;5.0;3.0;607.0;0.0;0.0;0.0;0.67;46.0;5.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.9;0
5.0;0.058;0.2;23.0;0.0;0.0;23.0;5.0;5.0;878.0;0.0;0.0;0.0;0.67;40.0;10.0;1.0;0.045;1.0;1.2;1.0;34.8;10.0;1.0;1.0;0.14;8.3;0
5.0;0.26;0.2;23.0;0.0;0.0;40.0;5.0;9.0;1044.0;0.0;0.0;0.0;0.67;363.0;50.0;1.0;0.008;4.0;1.3;0.0;34.8;10.0;0.0;4.0;1.0;8.0;1
5.0;0.05;0.2;23.0;0.0;0.0;22.0;5.0;0.0;357.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.6;0
5.0;0.05;0.2;23.0;0.0;0.0;2.0;6.2;2.1;473.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.2;7.8;0
5.0;0.08;0.2;23.0;0.0;0.0;5.0;5.0;6.9;502.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.62;0
5.0;0.08;0.2;23.0;0.0;0.0;5.0;5.0;3.0;586.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.68;7.31;0
5.0;0.05;0.2;23.0;0.0;0.0;94.0;5.0;0.0;451.0;0.0;0.0;0.0;0.67;20.0;18.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.5;0
5.0;0.17;0.2;23.0;0.0;0.0;5.0;5.0;5.0;710.0;0.0;0.0;0.0;0.67;20.0;42.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.5;8.0;0
5.0;0.09;0.13;198.0;0.0;0.0;69.0;5.0;6.8;1003.0;0.0;0.0;0.0;0.69;131.0;2.0;0.45;0.01;4.0;1.2;0.0;99.0;3.0;0.0;4.0;1.0;8.22;0
10.0;0.05;0.2;2.6;0.0;0.0;10.0;5.0;0.0;328.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.002;1.0;1.1;0.0;94.0;4.9;0.0;1.0;1.0;7.8;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;403.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.6;0
5.0;0.05;0.2;23.0;0.0;0.0;56.0;5.0;0.0;507.0;0.0;0.0;0.0;0.67;20.0;28.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.4;0
5.0;0.24;0.2;23.0;0.0;0.0;5.0;5.0;7.0;662.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.007;2.0;1.3;0.0;34.8;10.0;0.0;2.0;1.86;7.6;0
5.0;0.05;0.2;23.0;0.0;0.0;9.0;5.0;0.0;370.0;0.0;0.0;0.0;0.67;68.0;10.0;1.0;0.008;1.0;2.4;0.0;114.0;1.0;0.0;1.0;1.0;7.7;0
5.0;0.08;0.033;8.7;0.0;0.0;0.0;5.0;6.8;601.0;0.0;0.0;0.0;0.33;45.7;30.0;15.6;0.004;1.0;1.5;0.0;4.7;24.4;0.0;1.0;0.97;7.85;0
5.0;0.21;0.2;23.0;0.0;0.0;5.0;5.0;10.0;410.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;5.0;1.3;0.0;34.8;10.0;0.0;5.0;0.62;7.77;0
5.0;0.2;0.582;22.0;2.0;0.0;120.0;5.0;7.0;526.0;0.0;0.0;0.0;0.85;75.0;9.1;0.5;0.01;2.0;1.7;0.0;33.7;19.0;0.0;2.0;1.0;7.8;1
5.0;0.05;0.2;23.0;0.0;0.0;4.0;5.0;2.1;533.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.6;0
5.0;0.05;0.2;23.0;0.0;0.0;2.0;5.0;3.0;651.0;0.0;0.0;0.0;0.67;50.0;10.0;1.0;0.008;1.0;5.6;1.0;34.8;10.0;1.0;1.0;0.5;7.15;1
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;356.0;0.0;0.0;0.0;0.67;29.0;13.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.5;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;496.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.4;0
5.0;0.05;0.2;23.0;0.0;0.0;4.0;5.0;0.0;409.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.4;0
1.0;0.05;0.203;19.0;0.0;0.0;64.0;5.0;3.0;705.0;0.0;0.0;0.0;1.12;65.0;16.0;0.41;0.003;1.0;0.5;1.0;21.6;25.0;1.0;1.0;0.5;7.82;0
5.0;0.06;0.2;23.0;0.0;0.0;6.0;2.8;2.1;558.0;0.0;0.0;0.0;0.67;175.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.3;7.8;0
5.0;0.21;0.552;104.0;1.0;2.0;300.0;5.0;13.0;964.0;0.0;0.0;0.0;1.08;200.0;20.0;0.27;0.003;2.0;3.52;1.0;108.0;21.0;1.0;2.0;2.5;8.11;1
5.0;0.05;0.2;23.0;0.0;4.0;35.0;5.0;0.0;467.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.4;0.0;4.3;16.0;0.0;1.0;1.0;6.9;1
10.0;0.1;0.2;3.4;0.0;0.0;9.0;6.0;0.0;424.0;0.0;0.0;0.0;1.1;131.0;10.0;1.0;0.02;1.0;0.9;0.0;34.0;10.0;0.0;1.0;2.2;8.05;0
5.0;0.177;0.2;23.0;0.0;0.0;62.0;5.0;3.0;580.0;0.0;0.0;0.0;0.67;106.0;18.0;1.5;0.028;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.1;8.15;0
5.0;0.05;0.2;23.0;0.0;0.0;13.0;5.0;0.0;279.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.8;0
10.0;0.05;0.1;1.2;0.0;0.0;4.0;5.0;0.0;400.0;0.0;0.0;0.0;0.2;20.0;10.0;1.0;0.002;1.0;0.9;0.0;3.6;1.1;0.0;1.0;1.0;7.3;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;534.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.3;0
76.9;0.05;0.285;43.0;0.0;0.0;4.0;5.0;8.0;485.0;0.0;0.0;0.0;0.59;150.0;14.6;0.71;0.01;2.0;0.72;0.0;47.1;6.0;0.0;2.0;17.0;8.0;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;2.0;606.0;0.0;0.0;0.0;0.67;22.3;5.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.7;0
5.0;0.5;0.2;273.0;3.0;0.0;16.0;5.0;4.0;1161.0;0.0;0.0;0.0;0.67;90.0;76.0;1.0;0.008;2.0;1.3;0.0;34.8;10.0;0.0;2.0;1.0;7.9;1
5.0;0.05;0.2;23.0;0.0;0.0;300.0;5.0;12.5;640.0;0.0;0.0;0.0;0.67;260.0;10.0;1.0;0.008;4.0;1.3;0.0;34.8;10.0;0.0;4.0;1.0;8.1;1
5.0;0.05;0.2;23.0;0.0;0.0;38.0;5.0;4.0;600.0;0.0;0.0;0.0;0.67;160.0;10.0;1.0;0.008;4.0;1.3;0.0;34.8;10.0;0.0;4.0;1.1;7.6;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;690.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.2;0
5.0;0.06;0.949;23.0;0.0;0.0;36.0;5.0;3.0;446.0;0.0;0.0;0.0;1.42;42.0;10.0;1.0;0.003;1.0;1.3;1.0;34.8;10.0;1.0;1.0;0.5;7.8;0
5.0;0.39;0.2;23.0;0.0;0.0;5.0;5.0;9.0;923.0;0.0;0.0;0.0;0.67;290.0;9.3;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.5;7.7;1
5.0;0.05;0.2;23.0;0.0;0.0;5.0;5.0;0.0;526.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.2;0
5.0;0.05;0.2;23.0;0.0;0.0;15.0;5.0;4.0;693.0;0.0;0.0;0.0;0.67;29.0;29.0;1.0;0.008;2.0;1.3;0.0;34.8;10.0;0.0;2.0;1.0;7.8;0
